1;443652;459243;479691;;;
2;437739;453409;473814;;;
3;437710;448270;464695;;;
4;436356;445714;464470;;;
5;430717;442841;463995;;;
6;429670;441286;465290;;;
7;428299;438458;457121;;;
8;428108;437627;456167;;;
9;426480;434155;452182;;;
10;424508;431192;447913;;;
11;422943;429422;442872;;;
12;422943;428705;443517;;;
13;422641;428636;443892;;;
14;422760;427581;440980;;;
15;422094;426679;439469;;;
16;421024;424937;437783;;;
17;421024;423493;435138;;;
18;418958;423258;433964;;;
19;418958;422442;430845;;;
20;418757;422056;431273;;;
21;416360;421421;434749;;;
22;416228;420038;429740;;;
23;416228;418794;429787;;;
24;414509;417847;429255;;;
25;413801;416577;422514;;;
26;412557;415731;421439;;;
27;412557;415070;420645;;;
28;411621;413946;420854;;;
29;411862;413322;418878;;;
30;411180;412889;419978;;;
31;411167;412438;418656;;;
32;410207;412040;420840;;;
33;410207;411345;416224;;;
34;409829;411346;422279;;;
35;409690;410819;416137;;;
36;409690;410368;414290;;;
37;409235;410137;414618;;;
38;409204;410061;418376;;;
39;408964;410135;422841;;;
40;408964;409522;412570;;;
41;408964;409273;412555;;;
42;408935;409599;427131;;;
43;408935;409226;414365;;;
44;408935;409179;415982;;;
45;408461;409156;415101;;;
46;408461;409125;418261;;;
47;407867;409359;428287;;;
48;407867;408765;413881;;;
49;407663;408517;422759;;;
50;407582;408266;422021;;;
51;407582;408189;415626;;;
52;407582;407862;412802;;;
53;407582;408212;420072;;;
54;407582;407893;417162;;;
55;407582;407985;413530;;;
56;407582;408105;423132;;;
57;406758;407921;413141;;;
58;406758;407928;411959;;;
59;406758;407804;416594;;;
60;406758;407539;417102;;;
61;406758;407161;417997;;;
62;406758;407024;412754;;;
63;406758;407004;413470;;;
64;406565;407031;412720;;;
65;406565;407185;413827;;;
66;406565;407096;413606;;;
67;406369;407098;419054;;;
68;406369;406742;410086;;;
69;406369;406750;416300;;;
70;406369;406714;411663;;;
71;406369;406757;421499;;;
72;406369;406663;415283;;;
73;406369;406496;412714;;;
74;406369;406721;421827;;;
75;406369;406721;423924;;;
76;406369;406557;412504;;;
77;406272;406612;414297;;;
78;406024;406791;422469;;;
79;405267;406652;413528;;;
80;405252;406408;410732;;;
81;405252;406039;409350;;;
82;405144;405818;411406;;;
83;404898;405506;411971;;;
84;404898;405409;410398;;;
85;404885;405594;418529;;;
86;404885;405191;408989;;;
87;404235;405049;408976;;;
88;404235;405336;412190;;;
89;404126;405362;414135;;;
90;403661;404929;417393;;;
91;403661;404700;417907;;;
92;403486;404381;410381;;;
93;403379;404704;419723;;;
94;403329;403919;407048;;;
95;402998;403766;407708;;;
96;402998;403653;409320;;;
97;402998;403668;410016;;;
98;402998;403516;407059;;;
99;402998;403713;415817;;;
100;402883;403610;412110;;;
