1;8013961;8110275;8274236;;;
2;7982894;8082876;8228865;;;
3;7958809;8051425;8211616;;;
4;7905764;8017395;8176706;;;
5;7892928;7991994;8146444;;;
6;7866634;7958341;8069159;;;
7;7859145;7932278;8042607;;;
8;7837233;7900619;8001834;;;
9;7798297;7868648;7943959;;;
10;7798297;7855982;7967926;;;
11;7793057;7838708;7932856;;;
12;7783797;7822350;7890695;;;
13;7775313;7807485;7881248;;;
14;7771139;7793560;7823919;;;
15;7754249;7785138;7834960;;;
16;7744368;7775874;7803743;;;
17;7729569;7765507;7812993;;;
18;7726905;7755303;7796050;;;
19;7725746;7746442;7787629;;;
20;7717480;7738387;7781898;;;
21;7709420;7732289;7776054;;;
22;7705886;7729556;7788081;;;
23;7705886;7724841;7763629;;;
24;7701563;7720677;7758596;;;
25;7699462;7714444;7745674;;;
26;7692764;7708382;7747361;;;
27;7693925;7706485;7738927;;;
28;7693925;7706810;7742046;;;
29;7691117;7703129;7735695;;;
30;7690326;7703681;7745871;;;
31;7690239;7698993;7731228;;;
32;7687495;7694934;7736137;;;
33;7681639;7693801;7730068;;;
34;7681639;7690409;7735907;;;
35;7681064;7686887;7718730;;;
36;7678591;7684351;7706872;;;
37;7671591;7682529;7713875;;;
38;7671591;7680778;7706197;;;
39;7669425;7679612;7709081;;;
40;7664269;7675731;7696562;;;
41;7655181;7671216;7687354;;;
42;7655181;7670571;7704038;;;
43;7653475;7665673;7696295;;;
44;7653043;7661563;7692019;;;
45;7653043;7657977;7699973;;;
46;7647792;7656194;7691718;;;
47;7640820;7653818;7672044;;;
48;7639865;7651117;7683545;;;
49;7636068;7646719;7673292;;;
50;7636068;7645642;7696209;;;
51;7631087;7643112;7682274;;;
52;7627330;7638932;7662436;;;
53;7616071;7635140;7664362;;;
54;7613438;7633283;7667542;;;
55;7613438;7628274;7657383;;;
56;7606469;7621766;7655333;;;
57;7601246;7617224;7668436;;;
58;7596100;7612476;7634843;;;
59;7596100;7607649;7634426;;;
60;7595327;7603764;7632577;;;
61;7589978;7599861;7632179;;;
62;7589166;7597760;7638192;;;
63;7587573;7595543;7616749;;;
64;7585557;7592832;7617789;;;
65;7585557;7589270;7610762;;;
66;7583207;7588156;7605685;;;
67;7583207;7588285;7606758;;;
68;7582176;7586506;7611736;;;
69;7581959;7585800;7625064;;;
70;7581959;7583859;7605923;;;
71;7577193;7583149;7604215;;;
72;7577039;7582737;7599299;;;
73;7576976;7582108;7611388;;;
74;7576018;7579830;7613184;;;
75;7570719;7577852;7591233;;;
76;7570719;7579206;7615247;;;
77;7570719;7577601;7598899;;;
78;7570719;7574954;7592258;;;
79;7570719;7572604;7592584;;;
80;7570719;7571432;7592914;;;
81;7570719;7572228;7596641;;;
82;7570719;7571256;7586831;;;
83;7569472;7571214;7593800;;;
84;7569472;7571549;7588976;;;
85;7568362;7571969;7595434;;;
86;7567717;7571071;7590133;;;
87;7567717;7570693;7588075;;;
88;7565778;7570724;7591846;;;
89;7562640;7570185;7592531;;;
90;7562244;7570011;7596885;;;
91;7560445;7567031;7581163;;;
92;7560445;7566050;7589987;;;
93;7560445;7563481;7594215;;;
94;7559951;7562540;7601317;;;
95;7559203;7561116;7587215;;;
96;7558227;7561617;7603242;;;
97;7556909;7560551;7601605;;;
98;7556909;7561041;7591656;;;
99;7555778;7558952;7579850;;;
100;7551498;7558112;7576277;;;
