1;1170;1260;1632;;;
2;1170;1183;1502;;;
3;1170;1182;1502;;;
4;1170;1175;1405;;;
5;1170;1186;1502;;;
6;1170;1189;1502;;;
7;1170;1189;1502;;;
8;1170;1189;1502;;;
9;1170;1191;1502;;;
10;1170;1185;1502;;;
11;1170;1196;1502;;;
12;1170;1178;1475;;;
13;1170;1191;1502;;;
14;1170;1187;1502;;;
15;1170;1184;1502;;;
16;1170;1199;1502;;;
17;1170;1179;1502;;;
18;1170;1181;1475;;;
19;1170;1190;1502;;;
20;1170;1188;1502;;;
21;1170;1185;1502;;;
22;1170;1180;1502;;;
23;1170;1187;1502;;;
24;1170;1192;1502;;;
25;1170;1183;1502;;;
26;1170;1183;1502;;;
27;1170;1197;1502;;;
28;1170;1185;1502;;;
29;1170;1189;1502;;;
30;1170;1181;1502;;;
31;1170;1192;1502;;;
32;1170;1197;1502;;;
33;1170;1191;1502;;;
34;1170;1196;1502;;;
35;1170;1189;1502;;;
36;1170;1201;1502;;;
37;1170;1186;1502;;;
38;1170;1185;1502;;;
39;1170;1194;1502;;;
40;1170;1192;1502;;;
41;1170;1194;1502;;;
42;1170;1189;1502;;;
43;1170;1187;1502;;;
44;1170;1196;1502;;;
45;1170;1186;1502;;;
46;1170;1185;1502;;;
47;1170;1176;1502;;;
48;1170;1188;1502;;;
49;1170;1195;1502;;;
50;1170;1176;1475;;;
51;1170;1181;1502;;;
52;1170;1187;1502;;;
53;1170;1183;1475;;;
54;1170;1185;1502;;;
55;1170;1189;1502;;;
56;1170;1198;1502;;;
57;1170;1193;1502;;;
58;1170;1183;1475;;;
59;1170;1181;1502;;;
60;1170;1184;1502;;;
61;1170;1182;1502;;;
62;1170;1183;1502;;;
63;1170;1191;1502;;;
64;1170;1192;1502;;;
65;1170;1199;1502;;;
66;1170;1186;1475;;;
67;1170;1194;1502;;;
68;1170;1185;1502;;;
69;1170;1188;1502;;;
70;1170;1178;1475;;;
71;1170;1180;1475;;;
72;1170;1182;1475;;;
73;1170;1184;1502;;;
74;1170;1184;1502;;;
75;1170;1174;1308;;;
76;1170;1186;1502;;;
77;1170;1191;1502;;;
78;1170;1182;1502;;;
79;1170;1192;1502;;;
80;1170;1173;1405;;;
81;1170;1192;1502;;;
82;1170;1190;1502;;;
83;1170;1183;1502;;;
84;1170;1195;1502;;;
85;1170;1182;1502;;;
86;1170;1182;1502;;;
87;1170;1181;1502;;;
88;1170;1176;1502;;;
89;1170;1194;1502;;;
90;1170;1194;1502;;;
91;1170;1184;1502;;;
92;1170;1191;1502;;;
93;1170;1178;1405;;;
94;1170;1189;1502;;;
95;1170;1188;1502;;;
96;1170;1189;1502;;;
97;1170;1203;1502;;;
98;1170;1191;1502;;;
99;1170;1188;1475;;;
100;1170;1190;1502;;;
