1;27920;27920;27920;;;
2;27312;27616;27920;;;
3;27083;27438;27920;;;
4;27083;27667;28353;;;
5;27083;28030;29486;;;
6;27083;27981;29486;;;
7;27083;27987;29486;;;
8;27083;27947;29486;;;
9;27083;27900;29486;;;
10;26489;27759;29486;;;
11;26489;27832;29486;;;
12;25272;27618;29486;;;
13;25272;27503;29486;;;
14;25272;27437;29486;;;
15;25272;27434;29486;;;
16;25272;27303;29486;;;
17;25272;27192;29486;;;
18;25272;27173;29486;;;
19;25272;27164;29486;;;
20;25272;27207;29486;;;
21;25272;27202;29486;;;
22;25272;27170;29486;;;
23;25272;27234;29486;;;
24;25272;27185;29486;;;
25;25272;27188;29486;;;
26;25272;27169;29486;;;
27;25272;27156;29486;;;
28;25272;27129;29486;;;
29;25272;27125;29486;;;
30;25083;27057;29486;;;
31;25083;27047;29486;;;
32;24898;26980;29486;;;
33;24898;26931;29486;;;
34;24898;26948;29486;;;
35;24898;26991;29486;;;
36;24898;26944;29486;;;
37;24898;26944;29486;;;
38;24898;26921;29486;;;
39;24898;26904;29486;;;
40;24898;26872;29486;;;
41;24898;26872;29486;;;
42;24898;26842;29486;;;
43;24206;26781;29486;;;
44;24206;26793;29486;;;
45;24206;26775;29486;;;
46;24206;26742;29486;;;
47;24206;26721;29486;;;
48;24206;26725;29486;;;
49;24206;26719;29486;;;
50;24206;26690;29486;;;
51;24206;26667;29486;;;
52;24206;26685;29486;;;
53;24206;26682;29486;;;
54;24206;26700;29486;;;
55;24206;26716;29486;;;
56;24206;26708;29486;;;
57;24206;26715;29486;;;
58;24206;26723;29486;;;
59;24206;26716;29486;;;
60;24206;26708;29486;;;
61;24206;26715;29486;;;
62;24206;26714;29486;;;
63;24206;26743;29486;;;
64;24206;26758;29486;;;
65;24206;26761;29486;;;
66;24206;26777;29486;;;
67;24206;26775;29486;;;
68;24206;26752;29486;;;
69;24206;26746;29486;;;
70;24206;26757;29486;;;
71;24206;26764;29486;;;
72;24206;26734;29486;;;
73;24206;26714;29486;;;
74;24206;26708;29486;;;
75;24206;26718;29486;;;
76;24206;26717;29486;;;
77;24206;26720;29486;;;
78;24206;26719;29486;;;
79;24206;26723;29486;;;
80;24206;26717;29486;;;
81;24206;26722;29486;;;
82;24206;26712;29486;;;
83;24206;26687;29486;;;
84;24206;26667;29486;;;
85;24206;26663;29486;;;
86;24206;26672;29486;;;
87;24206;26669;29486;;;
88;24206;26662;29486;;;
89;24206;26655;29486;;;
90;24206;26652;29486;;;
91;24206;26662;29486;;;
92;24206;26665;29486;;;
93;24206;26658;29486;;;
94;24206;26652;29486;;;
95;24206;26659;29486;;;
96;24206;26669;29486;;;
97;24206;26671;29486;;;
98;24206;26673;29486;;;
99;24206;26672;29486;;;
100;24206;26668;29486;;;
101;24206;26665;29486;;;
102;24206;26660;29486;;;
103;24206;26668;29486;;;
104;24206;26666;29486;;;
105;24206;26651;29486;;;
106;24206;26643;29486;;;
107;24206;26640;29486;;;
108;24206;26657;29486;;;
109;24206;26649;29486;;;
110;24206;26645;29486;;;
111;24206;26637;29486;;;
112;24206;26636;29486;;;
113;24206;26633;29486;;;
114;24206;26639;29486;;;
115;24206;26654;29486;;;
116;24206;26661;29486;;;
117;24206;26666;29486;;;
118;24206;26673;29486;;;
119;24206;26677;29486;;;
120;24206;26687;29486;;;
121;24206;26702;29486;;;
122;24206;26692;29486;;;
123;24206;26686;29486;;;
124;24206;26679;29486;;;
125;24206;26684;29486;;;
126;24206;26687;29486;;;
127;24206;26673;29486;;;
128;24206;26664;29486;;;
129;24206;26654;29486;;;
130;24206;26639;29486;;;
131;24206;26644;29486;;;
132;24206;26637;29486;;;
133;24206;26621;29486;;;
134;24206;26633;29486;;;
135;24206;26629;29486;;;
136;24206;26627;29486;;;
137;24206;26635;29486;;;
138;24206;26640;29486;;;
139;24206;26648;29486;;;
140;24206;26646;29486;;;
141;24206;26644;29486;;;
