1;1170;1170;1170;;;
2;1170;1362;1555;;;
3;1170;1428;1560;;;
4;1170;1413;1560;;;
5;1170;1367;1560;;;
6;1170;1364;1560;;;
7;1170;1380;1560;;;
8;1170;1402;1560;;;
9;1170;1420;1566;;;
10;1170;1410;1566;;;
11;1170;1423;1566;;;
12;1170;1435;1566;;;
13;1170;1427;1566;;;
14;1170;1409;1566;;;
15;1170;1424;1632;;;
16;1170;1433;1632;;;
17;1170;1439;1632;;;
18;1170;1434;1632;;;
19;1170;1437;1632;;;
20;1170;1443;1632;;;
21;1170;1440;1632;;;
22;1170;1428;1632;;;
23;1170;1423;1632;;;
24;1170;1420;1632;;;
25;1170;1411;1632;;;
26;1170;1413;1632;;;
27;1170;1422;1632;;;
28;1170;1415;1632;;;
29;1170;1415;1632;;;
30;1170;1408;1632;;;
31;1170;1400;1632;;;
32;1170;1405;1632;;;
33;1170;1398;1632;;;
34;1170;1392;1632;;;
35;1170;1392;1632;;;
36;1170;1392;1632;;;
37;1170;1397;1632;;;
38;1170;1395;1632;;;
39;1170;1395;1632;;;
40;1170;1398;1632;;;
41;1170;1402;1632;;;
42;1170;1401;1632;;;
43;1170;1399;1632;;;
44;1170;1399;1632;;;
45;1170;1402;1632;;;
46;1170;1401;1632;;;
47;1170;1402;1632;;;
48;1170;1404;1632;;;
49;1170;1408;1632;;;
50;1170;1410;1632;;;
51;1170;1413;1632;;;
52;1170;1412;1632;;;
53;1170;1411;1632;;;
54;1170;1410;1632;;;
55;1170;1407;1632;;;
56;1170;1409;1632;;;
57;1170;1407;1632;;;
58;1170;1403;1632;;;
59;1170;1401;1632;;;
60;1170;1400;1632;;;
61;1170;1400;1632;;;
62;1170;1400;1632;;;
63;1170;1399;1632;;;
64;1170;1396;1632;;;
65;1170;1394;1632;;;
66;1170;1398;1632;;;
67;1170;1396;1632;;;
68;1170;1393;1632;;;
69;1170;1393;1632;;;
70;1170;1395;1632;;;
71;1170;1395;1632;;;
72;1170;1397;1632;;;
73;1170;1394;1632;;;
74;1170;1397;1632;;;
75;1170;1394;1632;;;
76;1170;1396;1632;;;
77;1170;1398;1632;;;
78;1170;1397;1632;;;
79;1170;1394;1632;;;
80;1170;1391;1632;;;
81;1170;1391;1632;;;
82;1170;1394;1632;;;
83;1170;1392;1632;;;
84;1170;1394;1632;;;
85;1170;1391;1632;;;
86;1170;1389;1632;;;
87;1170;1392;1632;;;
88;1170;1393;1632;;;
89;1170;1395;1632;;;
90;1170;1395;1632;;;
91;1170;1395;1632;;;
92;1170;1394;1632;;;
93;1170;1395;1632;;;
94;1170;1394;1632;;;
95;1170;1392;1632;;;
96;1170;1394;1632;;;
97;1170;1393;1632;;;
98;1170;1391;1632;;;
99;1170;1393;1632;;;
100;1170;1394;1632;;;
101;1170;1396;1632;;;
102;1170;1395;1632;;;
103;1170;1394;1632;;;
104;1170;1396;1632;;;
105;1170;1397;1632;;;
106;1170;1395;1632;;;
107;1170;1393;1632;;;
108;1170;1391;1632;;;
109;1170;1393;1632;;;
110;1170;1394;1632;;;
111;1170;1394;1632;;;
112;1170;1392;1632;;;
113;1170;1394;1632;;;
114;1170;1395;1632;;;
115;1170;1395;1632;;;
116;1170;1394;1632;;;
117;1170;1395;1632;;;
118;1170;1396;1632;;;
119;1170;1397;1632;;;
120;1170;1397;1632;;;
121;1170;1398;1632;;;
122;1170;1399;1632;;;
123;1170;1399;1632;;;
124;1170;1400;1632;;;
125;1170;1399;1632;;;
126;1170;1398;1632;;;
127;1170;1399;1632;;;
128;1170;1400;1632;;;
129;1170;1401;1632;;;
130;1170;1401;1632;;;
131;1170;1401;1632;;;
132;1170;1402;1632;;;
133;1170;1404;1632;;;
134;1170;1404;1632;;;
135;1170;1404;1632;;;
136;1170;1406;1632;;;
137;1170;1404;1632;;;
138;1170;1405;1632;;;
139;1170;1405;1632;;;
140;1170;1404;1632;;;
141;1170;1403;1632;;;
142;1170;1403;1632;;;
143;1170;1402;1632;;;
144;1170;1403;1632;;;
145;1170;1404;1632;;;
146;1170;1403;1632;;;
147;1170;1405;1632;;;
148;1170;1405;1632;;;
149;1170;1404;1632;;;
150;1170;1404;1632;;;
151;1170;1403;1632;;;
152;1170;1405;1632;;;
153;1170;1404;1632;;;
154;1170;1403;1632;;;
155;1170;1403;1632;;;
156;1170;1402;1632;;;
157;1170;1403;1632;;;
158;1170;1403;1632;;;
159;1170;1403;1632;;;
160;1170;1404;1632;;;
161;1170;1405;1632;;;
162;1170;1406;1632;;;
163;1170;1405;1632;;;
164;1170;1406;1632;;;
165;1170;1405;1632;;;
166;1170;1405;1632;;;
167;1170;1405;1632;;;
168;1170;1406;1632;;;
169;1170;1406;1632;;;
170;1170;1406;1632;;;
171;1170;1406;1632;;;
172;1170;1406;1632;;;
173;1170;1405;1632;;;
174;1170;1406;1632;;;
175;1170;1407;1632;;;
176;1170;1408;1632;;;
177;1170;1409;1632;;;
178;1170;1409;1632;;;
179;1170;1408;1632;;;
180;1170;1408;1632;;;
181;1170;1407;1632;;;
182;1170;1406;1632;;;
183;1170;1407;1632;;;
184;1170;1407;1632;;;
185;1170;1408;1632;;;
186;1170;1409;1632;;;
187;1170;1408;1632;;;
188;1170;1408;1632;;;
189;1170;1408;1632;;;
190;1170;1408;1632;;;
191;1170;1407;1632;;;
192;1170;1409;1632;;;
193;1170;1409;1632;;;
194;1170;1409;1632;;;
195;1170;1410;1632;;;
196;1170;1411;1632;;;
197;1170;1411;1632;;;
198;1170;1411;1632;;;
199;1170;1412;1632;;;
200;1170;1411;1632;;;
201;1170;1410;1632;;;
202;1170;1411;1632;;;
203;1170;1411;1632;;;
204;1170;1411;1632;;;
205;1170;1410;1632;;;
206;1170;1411;1632;;;
207;1170;1410;1632;;;
208;1170;1410;1632;;;
209;1170;1410;1632;;;
210;1170;1410;1632;;;
211;1170;1411;1632;;;
212;1170;1411;1632;;;
213;1170;1411;1632;;;
214;1170;1412;1632;;;
215;1170;1412;1632;;;
216;1170;1413;1632;;;
217;1170;1413;1632;;;
218;1170;1414;1632;;;
219;1170;1414;1632;;;
220;1170;1415;1632;;;
221;1170;1414;1632;;;
222;1170;1414;1632;;;
223;1170;1414;1632;;;
224;1170;1413;1632;;;
225;1170;1413;1632;;;
226;1170;1413;1632;;;
227;1170;1414;1632;;;
228;1170;1415;1632;;;
229;1170;1415;1632;;;
230;1170;1414;1632;;;
231;1170;1414;1632;;;
232;1170;1414;1632;;;
233;1170;1414;1632;;;
234;1170;1414;1632;;;
235;1170;1414;1632;;;
236;1170;1415;1632;;;
237;1170;1416;1632;;;
238;1170;1416;1632;;;
239;1170;1417;1632;;;
240;1170;1416;1632;;;
241;1170;1415;1632;;;
242;1170;1416;1632;;;
243;1170;1416;1632;;;
244;1170;1416;1632;;;
