1;384482;384482;384482;;;
2;382144;383313;384482;;;
3;382144;383107;384482;;;
4;381790;382778;384482;;;
5;380775;382377;384482;;;
6;376172;381343;384482;;;
7;376172;381609;384482;;;
8;376172;381463;384482;;;
9;376172;381404;384482;;;
10;376172;381352;384482;;;
11;376172;381688;385044;;;
12;376172;381462;385044;;;
13;376172;382383;393426;;;
14;376172;382742;393426;;;
15;376172;382655;393426;;;
16;376172;382755;393426;;;
17;376172;382701;393426;;;
18;376172;383163;393426;;;
19;376172;383623;393426;;;
20;376172;383487;393426;;;
21;376172;383264;393426;;;
22;376172;383310;393426;;;
23;376172;383523;393426;;;
24;376172;383594;393426;;;
25;376172;383919;393426;;;
26;376172;384144;393426;;;
27;376172;384110;393426;;;
28;374584;383770;393426;;;
29;374584;383727;393426;;;
30;374584;384194;397721;;;
31;374584;384255;397721;;;
32;374584;384180;397721;;;
33;374584;384307;397721;;;
34;374584;384453;397721;;;
35;374584;384517;397721;;;
36;374584;384450;397721;;;
37;374584;384304;397721;;;
38;374584;384338;397721;;;
39;374584;384439;397721;;;
40;374584;384312;397721;;;
41;374584;384534;397721;;;
42;374584;384489;397721;;;
43;374584;384348;397721;;;
44;374584;384408;397721;;;
45;374584;384292;397721;;;
46;374584;384415;397721;;;
47;374584;384314;397721;;;
48;374584;384231;397721;;;
49;374584;384319;397721;;;
50;374584;384129;397721;;;
51;374584;384274;397721;;;
52;374584;384234;397721;;;
53;374584;384371;397721;;;
54;374584;384306;397721;;;
55;374584;384251;397721;;;
56;374584;384135;397721;;;
57;374584;384052;397721;;;
58;374584;383957;397721;;;
59;374584;383872;397721;;;
60;374584;383844;397721;;;
61;374584;383830;397721;;;
62;374584;383742;397721;;;
63;374584;383646;397721;;;
64;374584;383651;397721;;;
65;374584;383790;397721;;;
66;374584;383925;397721;;;
67;374584;383813;397721;;;
68;374584;383913;397721;;;
69;374584;383997;397721;;;
70;373612;383849;397721;;;
71;373612;383869;397721;;;
72;373612;383924;397721;;;
73;373612;383860;397721;;;
74;373612;383883;397721;;;
75;373612;383830;397721;;;
76;373612;383968;397721;;;
77;373462;383832;397721;;;
78;373462;383907;397721;;;
79;373462;384027;397721;;;
80;373462;383969;397721;;;
81;373462;383921;397721;;;
82;373462;383921;397721;;;
83;373462;383842;397721;;;
84;373462;383824;397721;;;
85;373462;383722;397721;;;
86;373462;383851;397721;;;
87;373462;383832;397721;;;
88;373462;383778;397721;;;
89;373462;383712;397721;;;
90;373462;383708;397721;;;
91;373462;383775;397721;;;
92;373462;383779;397721;;;
93;373462;383740;397721;;;
94;373462;383707;397721;;;
95;373462;383706;397721;;;
96;373462;383624;397721;;;
97;373462;383588;397721;;;
98;373462;383628;397721;;;
99;373462;383673;397721;;;
100;373462;383658;397721;;;
