1;8226722;8226722;8226722;;;
2;7979258;7979258;7979258;;;
3;7888360;7888360;7888360;;;
4;7845769;7845769;7845769;;;
5;7770380;7770380;7770380;;;
6;7726017;7726017;7726017;;;
7;7673512;7673512;7673512;;;
8;7653571;7653571;7653571;;;
9;7611739;7611739;7611739;;;
10;7594959;7594959;7594959;;;
11;7586132;7586132;7586132;;;
12;7569333;7569333;7569333;;;
13;7526387;7526387;7526387;;;
14;7508428;7508428;7508428;;;
15;7491637;7491637;7491637;;;
16;7470165;7470165;7470165;;;
17;7460601;7460601;7460601;;;
18;7453667;7453667;7453667;;;
19;7449602;7449602;7449602;;;
20;7434034;7434034;7434034;;;
21;7418007;7418007;7418007;;;
22;7415620;7415620;7415620;;;
23;7408640;7408640;7408640;;;
24;7402614;7402614;7402614;;;
25;7396929;7396929;7396929;;;
26;7385863;7385863;7385863;;;
27;7372932;7372932;7372932;;;
28;7372750;7372750;7372750;;;
29;7372698;7372698;7372698;;;
30;7371834;7371834;7371834;;;
31;7370689;7370689;7370689;;;
32;7363208;7363208;7363208;;;
33;7358539;7358539;7358539;;;
34;7345462;7345462;7345462;;;
35;7341746;7341746;7341746;;;
36;7341437;7341437;7341437;;;
37;7341437;7341437;7341437;;;
38;7339756;7339756;7339756;;;
39;7337978;7337978;7337978;;;
40;7336252;7336252;7336252;;;
41;7336057;7336057;7336057;;;
42;7336057;7336057;7336057;;;
43;7335253;7335253;7335253;;;
44;7333615;7333615;7333615;;;
45;7333393;7333393;7333393;;;
46;7332987;7332987;7332987;;;
47;7332987;7332987;7332987;;;
48;7323297;7323297;7323297;;;
49;7323297;7323297;7323297;;;
50;7322324;7322324;7322324;;;
51;7322324;7322324;7322324;;;
52;7322308;7322308;7322308;;;
53;7321493;7321493;7321493;;;
54;7319399;7319399;7319399;;;
55;7316580;7316580;7316580;;;
56;7314858;7314858;7314858;;;
57;7314858;7314858;7314858;;;
58;7313662;7313662;7313662;;;
59;7311301;7311301;7311301;;;
60;7307776;7307776;7307776;;;
61;7303392;7303392;7303392;;;
62;7287660;7287660;7287660;;;
63;7279225;7279225;7279225;;;
64;7277070;7277070;7277070;;;
65;7275576;7275576;7275576;;;
66;7269695;7269695;7269695;;;
67;7269281;7269281;7269281;;;
68;7268191;7268191;7268191;;;
69;7263693;7263693;7263693;;;
70;7261597;7261597;7261597;;;
71;7261597;7261597;7261597;;;
72;7260939;7260939;7260939;;;
73;7260245;7260245;7260245;;;
74;7257277;7257277;7257277;;;
75;7257277;7257277;7257277;;;
76;7255714;7255714;7255714;;;
77;7255634;7255634;7255634;;;
78;7248699;7248699;7248699;;;
79;7242513;7242513;7242513;;;
80;7240557;7240557;7240557;;;
81;7239844;7239844;7239844;;;
82;7234393;7234393;7234393;;;
83;7224299;7224299;7224299;;;
84;7224216;7224216;7224216;;;
85;7218854;7218854;7218854;;;
86;7211795;7211795;7211795;;;
87;7200207;7200207;7200207;;;
88;7200054;7200054;7200054;;;
89;7200018;7200018;7200018;;;
90;7199057;7199057;7199057;;;
91;7198873;7198873;7198873;;;
92;7198873;7198873;7198873;;;
93;7196041;7196041;7196041;;;
94;7196041;7196041;7196041;;;
95;7194588;7194588;7194588;;;
96;7193715;7193715;7193715;;;
97;7193214;7193214;7193214;;;
98;7191163;7191163;7191163;;;
99;7186421;7186421;7186421;;;
100;7186335;7186335;7186335;;;
