1;7912907;8116970;8322088;;;
2;7916686;8073394;8296040;;;
3;7906111;8038042;8210222;;;
4;7866750;8016040;8199102;;;
5;7861728;7994580;8233387;;;
6;7845527;7975484;8214627;;;
7;7817834;7958313;8165173;;;
8;7789561;7943057;8117480;;;
9;7777836;7926504;8171004;;;
10;7777800;7911434;8128427;;;
11;7777767;7896658;8098423;;;
12;7759068;7884409;8089682;;;
13;7755481;7875578;8029815;;;
14;7729579;7859925;8023146;;;
15;7729237;7852179;8036970;;;
16;7706711;7848144;8103662;;;
17;7703221;7832541;8133126;;;
18;7680695;7830615;8024691;;;
19;7679053;7818156;7987321;;;
20;7678915;7803464;7997472;;;
21;7659801;7789736;8012717;;;
22;7654916;7777690;7963529;;;
23;7639542;7760533;7961033;;;
24;7614252;7750013;7900854;;;
25;7585661;7737314;7902640;;;
26;7601031;7726575;7953728;;;
27;7592716;7713692;7898570;;;
28;7588708;7704727;7885008;;;
29;7576821;7696151;7840941;;;
30;7567016;7691281;7827409;;;
31;7539161;7681017;7839984;;;
32;7562908;7670770;7807221;;;
33;7562585;7660519;7828623;;;
34;7534631;7646743;7771805;;;
35;7537697;7639356;7772416;;;
36;7540901;7634863;7815924;;;
37;7520569;7625383;7776687;;;
38;7516051;7614124;7767722;;;
39;7506981;7599482;7738169;;;
40;7495894;7590022;7735990;;;
41;7498991;7580268;7692894;;;
42;7477419;7570154;7696524;;;
43;7471575;7561482;7707910;;;
44;7460551;7554373;7676732;;;
45;7460061;7545144;7767298;;;
46;7461183;7537688;7683835;;;
47;7453020;7530291;7642906;;;
48;7436334;7522709;7644343;;;
49;7447075;7519026;7636640;;;
50;7437326;7514378;7605807;;;
51;7437798;7509397;7661537;;;
52;7425260;7502401;7593441;;;
53;7432607;7495466;7604653;;;
54;7415428;7487421;7599821;;;
55;7406095;7487591;7595519;;;
56;7391850;7485639;7599705;;;
57;7410156;7481469;7582935;;;
58;7399292;7479183;7626465;;;
59;7404676;7477695;7589988;;;
60;7398756;7476299;7569054;;;
61;7402162;7473307;7588907;;;
62;7382011;7466972;7577836;;;
63;7387222;7459769;7558521;;;
64;7383420;7456131;7551536;;;
65;7367986;7450498;7575145;;;
66;7369324;7445189;7540097;;;
67;7369492;7440619;7565842;;;
68;7374351;7434209;7536569;;;
69;7373100;7430587;7535851;;;
