1;15372;17558;20513;;;
2;15012;16932;19568;;;
3;14857;16473;19725;;;
4;14825;16099;18523;;;
5;14679;15792;18642;;;
6;14507;15539;18953;;;
7;14445;15310;17968;;;
8;14360;15118;18182;;;
9;14163;14961;17570;;;
10;14177;14840;16676;;;
11;14153;14733;16673;;;
12;14139;14614;17232;;;
13;14094;14516;17407;;;
14;14094;14419;16678;;;
15;14094;14338;16469;;;
16;14053;14283;17194;;;
17;14066;14249;16626;;;
18;14063;14221;17732;;;
19;14041;14199;16633;;;
20;14041;14184;17922;;;
21;14041;14171;16664;;;
22;14041;14160;16157;;;
23;14041;14159;17204;;;
24;14041;14159;17760;;;
25;14041;14173;15797;;;
26;14041;14166;16985;;;
27;14041;14076;17215;;;
28;14041;14050;17814;;;
29;14041;14047;16759;;;
30;14041;14049;17164;;;
31;14041;14047;16759;;;
32;14041;14048;17814;;;
33;14041;14047;16104;;;
34;14041;14048;17164;;;
35;14041;14052;17814;;;
36;14041;14051;16821;;;
37;14041;14047;17276;;;
38;14041;14048;16463;;;
39;14041;14049;17276;;;
